2020-02-25 11:51:04.690,  192.168.250.59:50030,  34.248.175.248:443  ,    2737,       0
2020-02-25 11:51:04.760,  192.168.250.59:50031,   17.188.129.19:443  ,     168,       0
2020-02-25 11:51:04.770,  192.168.250.59:50032,   52.50.170.249:443  ,    3947,       0
2020-02-25 11:51:05.130,  192.168.250.59:50419,   192.168.250.1:53   ,     130,       0
2020-02-25 11:51:05.150,   192.168.250.1:53   ,  192.168.250.59:50419,     658,       0
2020-02-25 11:51:05.310,  192.168.250.59:50034,   3.113.123.149:443  ,     168,       0
2020-02-25 11:51:05.330,  192.168.250.59:58621,   192.168.250.1:53   ,     122,       0
2020-02-25 11:51:05.350,   192.168.250.1:53   ,  192.168.250.59:58621,     650,       0
2020-02-25 11:51:05.460,  192.168.250.59:59494,   192.168.250.1:53   ,     142,       0
2020-02-25 11:51:05.470,   192.168.250.1:53   ,  192.168.250.59:59494,     848,       0
2020-02-25 11:51:05.970,  192.168.250.59:56470,   192.168.250.1:53   ,     128,       0
2020-02-25 11:51:05.980,   192.168.250.1:53   ,  192.168.250.59:56470,    1062,       0
2020-02-25 11:51:05.980,  192.168.250.59:50037,   192.168.250.1:53   ,     168,       0
2020-02-25 11:51:05.980,   192.168.250.1:53   ,  192.168.250.59:50037,     120,       0
2020-02-25 11:51:05.150,  192.168.250.59:50033,  52.197.127.212:443  ,    2838,       0
2020-02-25 11:51:07.040,  192.168.250.59:50040,  34.248.175.248:443  ,    2538,       0
2020-02-25 11:51:07.050,  192.168.250.59:50041,  52.209.165.128:443  ,    2527,       0
2020-02-25 11:51:08.230,  192.168.250.59:50043,  52.209.165.128:443  ,    2175,       0
2020-02-25 11:51:07.260,  192.168.250.59:50042,  52.197.127.212:443  ,    2639,       0
2020-02-25 11:51:08.230,  192.168.250.59:50044,  52.197.127.212:443  ,    2929,       0
2020-02-25 11:51:05.980,  192.168.250.59:50038,  17.248.150.104:443  ,    3022,       0
2020-02-25 11:51:06.300,  192.168.250.59:50039,  17.248.150.104:443  ,    4008,       0
2020-02-25 11:59:33.040,  192.168.250.59:61412,   192.168.250.1:53   ,     118,       0
2020-02-25 11:59:33.080,   192.168.250.1:53   ,  192.168.250.59:61412,     658,       0
2020-02-25 11:59:33.310,  192.168.250.59:65486,   192.168.250.1:53   ,     146,       0
2020-02-25 11:59:33.310,   192.168.250.1:53   ,  192.168.250.59:65486,     146,       0
2020-02-25 11:51:04.150,  192.168.250.59:57955,   192.168.250.1:53   ,     207,       0
2020-02-25 11:51:04.150,   192.168.250.1:53   ,  192.168.250.59:57955,     207,       0
2020-02-25 11:51:04.160,  192.168.250.59:60144,   192.168.250.1:53   ,     207,       0
2020-02-25 11:51:04.160,  192.168.250.59:52897,   192.168.250.1:53   ,     204,       0
2020-02-25 11:51:04.160,  192.168.250.59:55051,   192.168.250.1:53   ,     264,       0
2020-02-25 11:51:04.160,  192.168.250.59:53651,   192.168.250.1:53   ,     264,       0
2020-02-25 11:51:04.160,  192.168.250.59:55541,   192.168.250.1:53   ,     261,       0
2020-02-25 11:59:33.320,  192.168.250.59:59661,   192.168.250.1:53   ,     146,       0
2020-02-25 11:59:33.320,  192.168.250.59:51291,   192.168.250.1:53   ,     126,       0
2020-02-25 11:59:33.320,  192.168.250.59:55089,   192.168.250.1:53   ,     136,       0
2020-02-25 11:59:33.320,  192.168.250.59:61617,   192.168.250.1:53   ,     132,       0
2020-02-25 11:51:04.160,   192.168.250.1:53   ,  192.168.250.59:60144,     207,       0
2020-02-25 11:51:04.160,   192.168.250.1:53   ,  192.168.250.59:52897,     204,       0
2020-02-25 11:51:04.160,   192.168.250.1:53   ,  192.168.250.59:55051,     264,       0
2020-02-25 11:51:04.160,   192.168.250.1:53   ,  192.168.250.59:53651,     264,       0
2020-02-25 11:51:04.160,   192.168.250.1:53   ,  192.168.250.59:55541,     261,       0
2020-02-25 11:59:33.330,   192.168.250.1:53   ,  192.168.250.59:55089,     136,       0
2020-02-25 11:59:33.370,   192.168.250.1:53   ,  192.168.250.59:51291,    1068,       0
2020-02-25 11:59:33.370,   192.168.250.1:53   ,  192.168.250.59:61617,     620,       0
2020-02-25 11:59:33.380,   192.168.250.1:53   ,  192.168.250.59:59661,    1066,       0
2020-02-25 11:59:33.400,  192.168.250.59:50047,   192.168.250.1:53   ,     168,       0
2020-02-25 11:59:33.400,   192.168.250.1:53   ,  192.168.250.59:50047,     120,       0
2020-02-25 11:59:33.400,  192.168.250.59:50048,   192.168.250.1:53   ,     168,       0
2020-02-25 11:59:33.400,   192.168.250.1:53   ,  192.168.250.59:50048,     120,       0
2020-02-25 11:51:04.630,  192.168.250.59:123  ,   17.253.54.251:123  ,     228,       0
2020-02-25 11:59:33.410,  192.168.250.59:50050,  54.236.152.224:443  ,    4461,       0
2020-02-25 11:51:04.670,  192.168.250.59:123  ,   17.253.38.253:123  ,     228,       0
2020-02-25 11:59:34.080,  192.168.250.59:50051,  54.236.152.224:443  ,    4204,       0
2020-02-25 11:51:05.360,  192.168.250.59:50035,  35.169.103.253:443  ,    3230,       0
2020-02-25 12:06:06.150,  192.168.250.59:54994,   192.168.250.1:53   ,     146,       0
2020-02-25 12:06:06.150,  192.168.250.59:62180,   192.168.250.1:53   ,     142,       0
2020-02-25 12:06:06.160,   192.168.250.1:53   ,  192.168.250.59:54994,     146,       0
2020-02-25 12:06:06.230,   192.168.250.1:53   ,  192.168.250.59:62180,     848,       0
2020-02-25 12:06:06.370,  192.168.250.59:64482,   192.168.250.1:53   ,     118,       0
2020-02-25 12:06:06.370,  192.168.250.59:53424,   192.168.250.1:53   ,     156,       0
2020-02-25 12:06:06.380,   192.168.250.1:53   ,  192.168.250.59:64482,     682,       0
2020-02-25 12:06:06.410,  192.168.250.59:59495,   192.168.250.1:53   ,     188,       0
2020-02-25 12:06:06.410,  192.168.250.59:56116,   192.168.250.1:53   ,     140,       0
2020-02-25 12:06:06.410,  192.168.250.59:55185,   192.168.250.1:53   ,     124,       0
2020-02-25 12:06:06.410,  192.168.250.59:51079,   192.168.250.1:53   ,     132,       0
2020-02-25 12:06:06.440,   192.168.250.1:53   ,  192.168.250.59:59495,     620,       0
2020-02-25 12:06:06.440,   192.168.250.1:53   ,  192.168.250.59:51079,     620,       0
2020-02-25 12:06:06.450,   192.168.250.1:53   ,  192.168.250.59:56116,     844,       0
2020-02-25 12:06:06.460,   192.168.250.1:53   ,  192.168.250.59:53424,     658,       0
2020-02-25 12:06:06.470,   192.168.250.1:53   ,  192.168.250.59:55185,    1078,       0
2020-02-25 12:06:06.590,  192.168.250.59:50918,   192.168.250.1:53   ,     132,       0
2020-02-25 12:06:06.590,  192.168.250.59:50226,   192.168.250.1:53   ,     144,       0
2020-02-25 12:06:06.590,  192.168.250.59:55271,   192.168.250.1:53   ,     140,       0
2020-02-25 12:06:06.590,  192.168.250.59:61539,   192.168.250.1:53   ,     150,       0
2020-02-25 12:06:06.590,  192.168.250.59:50056,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:06.590,   192.168.250.1:53   ,  192.168.250.59:50056,     120,       0
2020-02-25 12:06:06.590,  192.168.250.59:50057,  52.214.151.229:443  ,    2936,       0
2020-02-25 12:06:06.590,   192.168.250.1:53   ,  192.168.250.59:50918,     712,       0
2020-02-25 12:06:06.600,   192.168.250.1:53   ,  192.168.250.59:61539,     526,       0
2020-02-25 12:06:06.610,  192.168.250.59:123  ,   17.253.54.253:123  ,     152,       0
2020-02-25 12:06:06.630,   192.168.250.1:53   ,  192.168.250.59:55271,    1078,       0
2020-02-25 12:06:06.630,  192.168.250.59:50061,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:06.630,   192.168.250.1:53   ,  192.168.250.59:50061,     120,       0
2020-02-25 12:06:06.650,   192.168.250.1:53   ,  192.168.250.59:50226,     540,       0
2020-02-25 12:06:06.680,  192.168.250.59:62646,   192.168.250.1:53   ,     134,       0
2020-02-25 11:51:04.590,  192.168.250.59:123  ,   17.253.54.123:123  ,     228,       0
2020-02-25 12:06:06.710,   192.168.250.1:53   ,  192.168.250.59:62646,    1070,       0
2020-02-25 12:06:06.830,  192.168.250.59:50063,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:06.830,   192.168.250.1:53   ,  192.168.250.59:50063,     120,       0
2020-02-25 12:06:06.850,  192.168.250.59:53792,   192.168.250.1:53   ,     128,       0
2020-02-25 12:06:06.950,   192.168.250.1:53   ,  192.168.250.59:53792,    1054,       0
2020-02-25 12:06:07.000,  192.168.250.59:61744,   192.168.250.1:53   ,     132,       0
2020-02-25 12:06:07.000,   192.168.250.1:53   ,  192.168.250.59:61744,     628,       0
2020-02-25 12:06:07.010,  192.168.250.59:50064,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:07.010,   192.168.250.1:53   ,  192.168.250.59:50064,     120,       0
2020-02-25 12:06:07.200,  192.168.250.59:63330,   192.168.250.1:53   ,     130,       0
2020-02-25 12:06:07.220,   192.168.250.1:53   ,  192.168.250.59:63330,     626,       0
2020-02-25 11:51:05.470,  192.168.250.59:50036,   17.242.150.79:5223 ,    3274,       0
2020-02-25 12:06:07.690,  192.168.250.59:50069,  54.238.192.123:443  ,     168,       0
2020-02-25 12:06:07.890,  192.168.250.59:50070,    52.31.39.158:443  ,    3947,       0
2020-02-25 12:06:07.010,  192.168.250.59:50065,      52.18.8.40:443  ,    2779,       0
2020-02-25 12:06:07.010,  192.168.250.59:50066,    52.31.39.158:443  ,    4238,       0
2020-02-25 12:06:08.320,  192.168.250.59:61437,   192.168.250.1:53   ,     122,       0
2020-02-25 12:06:08.340,   192.168.250.1:53   ,  192.168.250.59:61437,     618,       0
2020-02-25 12:06:08.610,  192.168.250.59:57412,   192.168.250.1:53   ,     128,       0
2020-02-25 12:06:08.610,   192.168.250.1:53   ,  192.168.250.59:57412,     446,       0
2020-02-25 12:06:08.610,  192.168.250.59:50072,   173.194.73.95:443  ,    2590,       0
2020-02-25 12:06:07.340,  192.168.250.59:50068,   54.199.169.99:443  ,    2890,       0
2020-02-25 12:06:08.640,  192.168.250.59:50073,  52.214.151.229:443  ,    2685,       0
2020-02-25 12:06:08.650,  192.168.250.59:50074,   52.213.113.99:443  ,    2525,       0
2020-02-25 12:06:08.710,  192.168.250.59:50075,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:08.710,   192.168.250.1:53   ,  192.168.250.59:50075,     120,       0
2020-02-25 12:06:08.710,  192.168.250.59:50076,    35.173.37.32:443  ,    4461,       0
2020-02-25 12:06:09.520,  192.168.250.59:64564,   192.168.250.1:53   ,     152,       0
2020-02-25 12:06:09.520,   192.168.250.1:53   ,  192.168.250.59:64564,    1070,       0
2020-02-25 12:06:09.520,  192.168.250.59:50078,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:09.520,   192.168.250.1:53   ,  192.168.250.59:50078,     120,       0
2020-02-25 12:06:09.690,  192.168.250.59:50081,   52.213.113.99:443  ,    2320,       0
2020-02-25 12:06:09.720,  192.168.250.59:50082,    35.173.37.32:443  ,    4204,       0
2020-02-25 12:06:08.840,  192.168.250.59:50077,   54.199.169.99:443  ,    2639,       0
2020-02-25 12:06:10.080,  192.168.250.59:62265,   192.168.250.1:53   ,     136,       0
2020-02-25 12:06:10.090,   192.168.250.1:53   ,  192.168.250.59:62265,     136,       0
2020-02-25 12:06:10.620,  192.168.250.59:57328,   192.168.250.1:53   ,     164,       0
2020-02-25 12:06:10.640,   192.168.250.1:53   ,  192.168.250.59:57328,    1060,       0
2020-02-25 12:06:10.640,  192.168.250.59:50084,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:10.640,   192.168.250.1:53   ,  192.168.250.59:50084,     120,       0
2020-02-25 12:06:10.860,  192.168.250.59:50086,   52.199.35.170:443  ,     168,       0
2020-02-25 12:06:09.690,  192.168.250.59:50080,   54.199.169.99:443  ,    2917,       0
2020-02-25 12:06:11.470,  192.168.250.59:63105,   192.168.250.1:53   ,     136,       0
2020-02-25 12:06:11.510,   192.168.250.1:53   ,  192.168.250.59:63105,     592,       0
2020-02-25 12:06:11.630,  192.168.250.59:52555,   192.168.250.1:53   ,     130,       0
2020-02-25 12:06:11.640,   192.168.250.1:53   ,  192.168.250.59:52555,     468,       0
2020-02-25 12:06:11.640,  192.168.250.59:50090,  17.252.106.246:443  ,    1764,       0
2020-02-25 12:06:10.640,  192.168.250.59:50085,   13.230.166.24:443  ,    2867,       0
2020-02-25 12:06:12.110,  192.168.250.59:65361,   192.168.250.1:53   ,     110,       0
2020-02-25 12:06:12.120,   192.168.250.1:53   ,  192.168.250.59:65361,     502,       0
2020-02-25 12:06:12.900,  192.168.250.59:50095,   52.199.35.170:443  ,     168,       0
2020-02-25 12:06:11.760,  192.168.250.59:50091,   54.199.169.99:443  ,    2917,       0
2020-02-25 12:06:13.740,  192.168.250.59:49816,   192.168.250.1:53   ,     116,       0
2020-02-25 12:06:13.740,   192.168.250.1:53   ,  192.168.250.59:49816,     540,       0
2020-02-25 12:06:14.860,  192.168.250.59:54905,   192.168.250.1:53   ,     146,       0
2020-02-25 12:06:14.870,   192.168.250.1:53   ,  192.168.250.59:54905,     616,       0
2020-02-25 12:06:18.450,  192.168.250.59:51123,   192.168.250.1:53   ,     134,       0
2020-02-25 12:06:18.480,   192.168.250.1:53   ,  192.168.250.59:51123,     678,       0
2020-02-25 12:06:18.660,  192.168.250.59:52257,   192.168.250.1:53   ,     116,       0
2020-02-25 12:06:18.710,   192.168.250.1:53   ,  192.168.250.59:52257,     642,       0
2020-02-25 12:06:19.160,  192.168.250.59:58801,   192.168.250.1:53   ,     134,       0
2020-02-25 12:06:19.190,   192.168.250.1:53   ,  192.168.250.59:58801,     716,       0
2020-02-25 12:06:21.350,  192.168.250.59:57871,   192.168.250.1:53   ,     112,       0
2020-02-25 12:06:21.350,   192.168.250.1:53   ,  192.168.250.59:57871,     488,       0
2020-02-25 12:06:08.340,  192.168.250.59:50071,      52.2.231.4:443  ,    3350,       0
2020-02-25 12:06:40.440,  192.168.250.59:62856,   192.168.250.1:53   ,     128,       0
2020-02-25 12:06:40.450,   192.168.250.1:53   ,  192.168.250.59:62856,    1062,       0
2020-02-25 12:06:40.450,  192.168.250.59:50102,   192.168.250.1:53   ,     168,       0
2020-02-25 12:06:40.450,   192.168.250.1:53   ,  192.168.250.59:50102,     120,       0
2020-02-25 12:06:41.920,  192.168.250.59:59482,   192.168.250.1:53   ,     138,       0
2020-02-25 12:06:41.920,  192.168.250.59:64910,   192.168.250.1:53   ,     140,       0
2020-02-25 12:06:41.920,  192.168.250.59:59830,   192.168.250.1:53   ,     140,       0
2020-02-25 12:06:41.920,  192.168.250.59:53737,   192.168.250.1:53   ,     140,       0
2020-02-25 12:06:41.920,  192.168.250.59:64742,   192.168.250.1:53   ,     140,       0
2020-02-25 12:06:41.920,   192.168.250.1:53   ,  192.168.250.59:59482,     138,       0
2020-02-25 12:06:41.920,   192.168.250.1:53   ,  192.168.250.59:64910,     140,       0
2020-02-25 12:06:41.920,   192.168.250.1:53   ,  192.168.250.59:59830,     140,       0
2020-02-25 12:06:41.930,   192.168.250.1:53   ,  192.168.250.59:53737,     140,       0
2020-02-25 12:06:41.930,   192.168.250.1:53   ,  192.168.250.59:64742,     140,       0
2020-02-25 12:06:41.940,  192.168.250.59:52902,   192.168.250.1:53   ,     136,       0
2020-02-25 12:06:41.950,   192.168.250.1:53   ,  192.168.250.59:52902,     622,       0
2020-02-25 12:06:41.950,  192.168.250.59:50105,     17.164.1.41:443  ,    2062,       0
2020-02-25 12:06:42.050,  192.168.250.59:50106,     17.164.1.38:443  ,     168,       0
2020-02-25 12:06:12.670,  192.168.250.59:50094,   13.230.166.24:443  ,    2688,       0
2020-02-25 12:06:53.860,  192.168.250.59:50108,   54.199.200.75:443  ,     168,       0
2020-02-25 12:06:53.600,  192.168.250.59:50107,  54.238.192.123:443  ,    3168,       0
2020-02-25 12:06:55.120,  192.168.250.59:50110,   13.114.132.75:443  ,     168,       0
2020-02-25 11:51:04.720,  192.168.250.59:59741,   192.168.250.1:192  ,     864,       0
2020-02-25 11:51:04.720,   192.168.250.1:192  ,  192.168.250.59:59741,    1620,       0
2020-02-25 12:06:18.480,  192.168.250.59:50098,     23.32.88.41:443  ,    3838,       0
2020-02-25 12:06:19.200,  192.168.250.59:50100,  87.245.198.155:443  ,    4104,       0
2020-02-25 12:07:03.870,  192.168.250.59:59427,   192.168.250.1:53   ,     126,       0
2020-02-25 12:07:03.910,   192.168.250.1:53   ,  192.168.250.59:59427,    1068,       0
2020-02-25 12:07:03.910,  192.168.250.59:50111,   192.168.250.1:53   ,     168,       0
2020-02-25 12:07:03.910,   192.168.250.1:53   ,  192.168.250.59:50111,     120,       0
2020-02-25 12:06:06.600,  192.168.250.59:50058,  87.245.198.160:80   ,     694,       0
2020-02-25 12:06:06.600,  192.168.250.59:50059,  87.245.198.160:80   ,     694,       0
2020-02-25 12:06:06.600,  192.168.250.59:50060,  173.194.73.132:443  ,   20551,       0
2020-02-25 12:06:07.200,  192.168.250.59:50067,  17.248.150.115:443  ,   19762,       0
2020-02-25 12:06:10.070,  192.168.250.59:50083,  17.248.150.115:443  ,    2632,       0
2020-02-25 12:06:06.640,  192.168.250.59:50062,   17.248.150.48:443  ,    1810,       0
2020-02-25 12:07:08.230,  192.168.250.59:50445,   192.168.250.1:53   ,     132,       0
2020-02-25 12:07:08.250,   192.168.250.1:53   ,  192.168.250.59:50445,    1028,       0
2020-02-25 12:07:08.670,  192.168.250.59:64485,   192.168.250.1:53   ,     140,       0
2020-02-25 12:07:08.670,   192.168.250.1:53   ,  192.168.250.59:64485,    1060,       0
2020-02-25 12:07:08.680,  192.168.250.59:50114,   192.168.250.1:53   ,     168,       0
2020-02-25 12:07:08.680,   192.168.250.1:53   ,  192.168.250.59:50114,     120,       0
2020-02-25 12:07:08.880,  192.168.250.59:62854,   192.168.250.1:53   ,     132,       0
2020-02-25 12:07:08.880,   192.168.250.1:53   ,  192.168.250.59:62854,     450,       0
2020-02-25 12:07:08.910,  192.168.250.59:58920,   192.168.250.1:53   ,     140,       0
2020-02-25 12:07:08.910,   192.168.250.1:53   ,  192.168.250.59:58920,    1060,       0
2020-02-25 12:07:08.920,  192.168.250.59:50117,   192.168.250.1:53   ,     168,       0
2020-02-25 12:07:08.920,   192.168.250.1:53   ,  192.168.250.59:50117,     120,       0
2020-02-25 12:07:09.250,  192.168.250.59:58674,   192.168.250.1:53   ,     138,       0
2020-02-25 12:07:09.260,   192.168.250.1:53   ,  192.168.250.59:58674,     602,       0
2020-02-25 12:07:09.260,  192.168.250.59:55032,   192.168.250.1:53   ,     126,       0
2020-02-25 12:07:09.260,  192.168.250.59:61194,   192.168.250.1:53   ,     116,       0
2020-02-25 12:07:09.270,   192.168.250.1:53   ,  192.168.250.59:61194,     476,       0
2020-02-25 12:07:09.270,   192.168.250.1:53   ,  192.168.250.59:55032,     502,       0
2020-02-25 12:07:09.330,  192.168.250.59:50168,   192.168.250.1:53   ,     132,       0
2020-02-25 12:07:09.330,  192.168.250.59:62102,   192.168.250.1:53   ,     132,       0
2020-02-25 12:07:09.350,   192.168.250.1:53   ,  192.168.250.59:62102,    1054,       0
2020-02-25 12:07:09.350,  192.168.250.59:50123,   192.168.250.1:53   ,     168,       0
2020-02-25 12:07:09.350,   192.168.250.1:53   ,  192.168.250.59:50123,     120,       0
2020-02-25 12:07:09.370,   192.168.250.1:53   ,  192.168.250.59:50168,    1028,       0
2020-02-25 12:07:09.410,  192.168.250.59:63032,   192.168.250.1:53   ,     120,       0
2020-02-25 12:07:09.410,  192.168.250.59:59270,   192.168.250.1:53   ,     118,       0
2020-02-25 12:07:09.410,   192.168.250.1:53   ,  192.168.250.59:63032,     584,       0
2020-02-25 12:07:09.420,   192.168.250.1:53   ,  192.168.250.59:59270,     538,       0
2020-02-25 12:07:09.600,  192.168.250.59:65312,   192.168.250.1:53   ,     146,       0
2020-02-25 12:07:09.610,   192.168.250.1:53   ,  192.168.250.59:65312,     850,       0
2020-02-25 12:07:09.610,  192.168.250.59:50128,  87.245.198.145:80   ,     745,       0
2020-02-25 12:06:09.540,  192.168.250.59:50079,   17.248.150.11:443  ,    5285,       0
2020-02-25 12:07:10.140,  192.168.250.59:62168,   192.168.250.1:53   ,     124,       0
2020-02-25 12:07:10.150,   192.168.250.1:53   ,  192.168.250.59:62168,     476,       0
2020-02-25 12:06:11.510,  192.168.250.59:50087,   95.100.189.68:443  ,    1670,       0
2020-02-25 12:06:11.510,  192.168.250.59:50088,   95.100.189.68:443  ,    1670,       0
2020-02-25 12:06:11.510,  192.168.250.59:50089,   95.100.189.68:443  ,    1750,       0
2020-02-25 12:07:15.920,  192.168.250.59:63034,   192.168.250.1:53   ,     142,       0
2020-02-25 12:07:15.960,   192.168.250.1:53   ,  192.168.250.59:63034,    1038,       0
2020-02-25 12:07:17.040,  192.168.250.59:57647,   192.168.250.1:53   ,     140,       0
2020-02-25 12:07:17.060,   192.168.250.1:53   ,  192.168.250.59:57647,    1036,       0
2020-02-25 12:07:17.080,  192.168.250.59:57462,   192.168.250.1:53   ,     120,       0
2020-02-25 12:07:17.100,   192.168.250.1:53   ,  192.168.250.59:57462,    1016,       0
2020-02-25 12:06:18.720,  192.168.250.59:50099,   95.100.188.86:443  ,    3951,       0
2020-02-25 12:07:09.270,  192.168.250.59:50121,  93.158.134.119:443  ,    7953,       0
2020-02-25 12:07:18.270,  192.168.250.59:50141,     176.9.7.240:443  ,    3838,       0
2020-02-25 12:07:18.350,  192.168.250.59:50142,     176.9.7.240:443  ,    2004,       0
2020-02-25 12:07:26.060,  192.168.250.59:50145,     176.9.7.240:443  ,    1904,       0
2020-02-25 12:07:29.780,  192.168.250.59:52861,   192.168.250.1:53   ,     148,       0
2020-02-25 12:07:29.800,   192.168.250.1:53   ,  192.168.250.59:52861,    1038,       0
2020-02-25 12:07:32.300,  192.168.250.59:51391,   192.168.250.1:53   ,     140,       0
2020-02-25 12:07:32.320,   192.168.250.1:53   ,  192.168.250.59:51391,    1036,       0
2020-02-25 12:06:54.860,  192.168.250.59:50109,   52.199.35.170:443  ,    3276,       0
2020-02-25 12:07:36.090,  192.168.250.59:63701,   192.168.250.1:53   ,     164,       0
2020-02-25 12:07:36.110,   192.168.250.1:53   ,  192.168.250.59:63701,    1060,       0
2020-02-25 12:07:36.110,  192.168.250.59:50153,   192.168.250.1:53   ,     168,       0
2020-02-25 12:07:36.110,   192.168.250.1:53   ,  192.168.250.59:50153,     120,       0
2020-02-25 12:07:36.350,  192.168.250.59:50154,   13.230.166.24:443  ,     168,       0
2020-02-25 12:07:32.300,  192.168.250.59:50149,     176.9.7.240:443  ,    2733,       0
2020-02-25 12:07:17.060,  192.168.250.59:50135,     176.9.7.240:443  ,   12495,       0
2020-02-25 12:07:32.350,  192.168.250.59:50150,     176.9.7.240:443  ,    2110,       0
2020-02-25 12:07:43.460,  192.168.250.59:53352,   192.168.250.1:53   ,     114,       0
2020-02-25 12:07:43.460,   192.168.250.1:53   ,  192.168.250.59:53352,     114,       0
2020-02-25 12:07:43.470,  192.168.250.59:62012,   192.168.250.1:53   ,      98,       0
2020-02-25 12:07:43.470,   192.168.250.1:53   ,  192.168.250.59:62012,      98,       0
2020-02-25 12:07:43.480,  192.168.250.59:60897,   192.168.250.1:137  ,     234,       0
2020-02-25 12:07:43.480,   192.168.250.1:137  ,  192.168.250.59:60897,     318,       0
2020-02-25 12:07:43.580,  192.168.250.59:52433,   192.168.250.1:53   ,     132,       0
2020-02-25 12:07:43.670,   192.168.250.1:53   ,  192.168.250.59:52433,     720,       0
2020-02-25 12:07:44.620,  192.168.250.59:56055, 192.168.250.255:137  ,     156,       0
2020-02-25 11:59:44.240,  192.168.250.59:138  , 192.168.250.255:138  ,    2424,       0
2020-02-25 12:07:51.850,  192.168.250.59:52411,   192.168.250.1:53   ,     132,       0
2020-02-25 12:07:51.850,  192.168.250.59:64763,   192.168.250.1:53   ,     140,       0
2020-02-25 12:07:51.850,  192.168.250.59:59267,   192.168.250.1:53   ,     212,       0
2020-02-25 12:07:51.850,  192.168.250.59:62584,   192.168.250.1:53   ,     164,       0
2020-02-25 12:07:51.850,  192.168.250.59:58125,   192.168.250.1:53   ,     186,       0
2020-02-25 12:07:51.860,  192.168.250.59:61168,   192.168.250.1:53   ,     144,       0
2020-02-25 12:07:51.860,  192.168.250.59:52930,   192.168.250.1:53   ,     162,       0
2020-02-25 12:07:51.860,  192.168.250.59:65391,   192.168.250.1:53   ,     202,       0
2020-02-25 12:07:51.860,  192.168.250.59:59843,   192.168.250.1:53   ,     116,       0
2020-02-25 12:07:51.860,   192.168.250.1:53   ,  192.168.250.59:64763,     798,       0
2020-02-25 12:07:51.860,  192.168.250.59:63736,   192.168.250.1:53   ,     120,       0
2020-02-25 12:07:51.870,  192.168.250.59:52037,   192.168.250.1:53   ,     158,       0
2020-02-25 12:07:51.870,  192.168.250.59:52182,   192.168.250.1:53   ,     146,       0
2020-02-25 12:07:51.870,  192.168.250.59:61231,   192.168.250.1:53   ,     166,       0
2020-02-25 12:07:51.870,  192.168.250.59:56345,   192.168.250.1:53   ,     156,       0
